,Unnamed: 0,Link,content,News_date,First_Line,annotations
718,1169,https://timesofindia.indiatimes.com/city/vijayawada/sis-wife-daughter-3-others-killed-in-bapatla-car-mishap/articleshow/98077262.cms,"VIJAYAWADA: Five persons including the wife and a daughter of Addanki sub-inspector died in a car crash at Medarametla under Korisapadu mandal in Bapatla district on intervening night of Saturday and Sunday. While a flat tyre triggered the accident , it turned fatal after the car was hit by a lorry on the other side of the road killing everyone in the vehicle. The deceased were identified as Waheeda (35) and Ayesha (9), wife and daughter of Addanki sub-inspector Samandar Vali. The other deceased were identified as mother and daughter duo B Jayasri (55), B Divya Teja (29) and the car driver Brahma Chari (22). Medarametla sub-inspector MV Siva Kumar said that Samandar Vali, who is working at Addanki police station, was posted at Chinaganjam Tirunallu . He asked his wife and family friend, Jayasri, to come over for a visit to the nearest temple. On Saturday, Waheeda, Ayesha, Jayasree along with her daughter Divya Teja started off to Chinaganjam from Guntur. After having darshan in the temple, they returned at night. Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Feb 20, 2023, 11:11 IST",Five persons including the wife and a daughter of Addanki sub-inspector died in a car crash at Medarametla under Korisapadu mandal in Bapatla district on intervening night of Saturday and Sunday,"['Two persons were killed in a road accident after a car hit a tractor from the rear near Honnapur village of Shiggaon taluk in Haveri district on Friday', {'entities': [[0, 3, 'FATALITIES'], [51, 54, 'FATALITIES'], [61, 68, 'FATALITIES']]}]"
719,1171,https://timesofindia.indiatimes.com/city/pune/pune-woman-dies-3-hurt-as-car-hits-them-on-bypass/articleshow/95631493.cms,"PUNE: A 32-year-old woman died and three others, including her four-year-old son, suffered serious injuries in a hit-and-run accident after a car hit them around 7am on Saturday near Navale bridge on Katraj-Dehu Road Bypass. The victim and the others were on their way to Konkan for a trip. The Sinhagd Road police said the deceased and the injured persons were walking on the side lane of the bypass when a car hit them. The car driver sped away after the accident. The Sinhagad Road police have registered a case of rash and negligent driving and causing death due to negligence against the car driver. Assistant inspector Pravin Jadhav of the Sinhagad Road police told TOI, ""We have identified the deceased woman as Yojana Shivshankar Mahant (32) of Bibvewadi. The injured include Mahant's husband Shivshankar (36) and son Shivansh (4), besides Shivshankar's friend Amol Bhimrao Survase (37) of Moshi. Shivshankar and Survase works with a pharma company. ""Mahant and Survase families had planned a trip to Konkan for two days. Survase with his wife and son took his car and was supposed to pick up Mahant family from a spot near Navale bridge. Survase reached the spot early and Mahant family reached the Navale bridge area at 6.45am in a cab."" ""Survase parked his car on the service lane. His wife and son remained seated in the car. The cab driver halted about 50 metres behind the Survase's cab. Survase then went to pick up the Mahant family. After meeting, they started walking towards Survase's car on the service lane. As they came on the third lane of the bypass when a car, which was heading towards Satara from Sinhagad Road, hit them,"" Jadhav said. Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Nov 20, 2022, 04:21 IST","A 32-year-old woman died and three others, including her four-year-old son, suffered serious injuries in a hit-and-run accident after a car hit them around 7am on Saturday near Navale bridge on Katraj-Dehu Road Bypass","[""A BJP functionary's son who was at the wheel of a Mercedes that collided with a milk tanker on the Delhi-Mumbai Expressway in Nuh on September 5 died at a hospital in the city on Thursday"", {'entities': [[20, 23, 'GENDER'], [85, 91, 'VEHICLE TYPE']]}]"
720,1172,https://timesofindia.indiatimes.com/city/pune/baby-mom-hurt-as-car-wedged-between-trucks/articleshow/96485341.cms,"A family of five, including an eight-month-old boy and two women, suffered injuries after their car was trapped between a truck and an oil tanker in a crash on Pune-Solapur highway on Saturday. Sub-inspector Hanumant Tarte said,“The family, including brothers Subodh Prashant Patil and Sarang, was heading to Loni Kalbhor by car from Badlapur. Subodh, who was driving, slowed down after a truck ahead stopped due to some vehicles taking a U-turn from a gap in the road divider at the spot. The oil tanker crashed into the car from behind. Due to the impact, the car collided with the truck in front of it and was trapped between the two.” Explore Your Financial Landscape with Personalized Credit Insights."," Dec 25, 2022, 02:48 IST","A family of five, including an eight-month-old boy and two women, suffered injuries after their car was trapped between a truck and an oil tanker in a crash on Pune-Solapur highway on Saturday","['Four men from Gujarat died when the car they were travelling in collided with a bus on Nashik-Peth highway around 3', {'entities': [[0, 4, 'FATALITIES'], [36, 39, 'VEHICLE TYPE']]}]"
721,1173,https://timesofindia.indiatimes.com/city/shimla/himachal-pradesh-3-crushed-to-death-as-truck-overturns-on-moving-car-in-shimla/articleshow/94577068.cms,"SHIMLA: At least three persons died on the spot and two others sustained serious injuries after an apple-laden truck overturned on a moving car at Hassan valley near Chharbra in Shimla on Saturday morning. The accident occurred at around 6am when the truck, carrying apples from Upper Shimla, overturned on the car due to brake failure. Four occupants of the car that was going towards Chopal from Shimla were crushed under it after being hit by the truck. Some people present at the spot tried to rescue those trapped inside the car but could not pull them out. Two injured persons inside the car kept screaming for a long time and later succumbed to their injuries. People present at the spot informed the police about the accident. Following which, a police team reached the spot and after great difficulty managed to pull out the bodies and the injured persons from the car. By the time the truck was towed away, three people had already died in the car. The two injured were rushed to the Indira Gandhi medical College Hospital in Shimla for treatment. Due to the overturning of the truck, there was a long jam on both sides for more than two hours. Himachal Pradesh CM Jairam Thakur condoled the deaths of those killed in the accident. Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Oct 1, 2022, 10:55 IST",At least three persons died on the spot and two others sustained serious injuries after an apple-laden truck overturned on a moving car at Hassan valley near Chharbra in Shimla on Saturday morning,"['A high-speed car crash on the Noida elevated road late on Friday night led to the death of a 25-year-old woman and left five of her friends in the vehicle injured', {'entities': [[13, 16, 'VEHICLE TYPE'], [65, 70, 'TIME'], [93, 104, 'AGE'], [120, 124, 'INJURED']]}]"
722,1174,https://timesofindia.indiatimes.com/city/rajkot/4-killed-as-car-rams-into-parked-truck/articleshow/96470047.cms,"RAJKOT: Four people including two retired assistant sub-inspectors died when the car in which they were travelling collided with a truck parked on the road near Maliyasan on the outskirts of the city on Thursday night. The deceased were identified as Pruthvi Jadeja (67), Jayendra Jhala (68), Indrajit Jadeja (42), and Maiyaba Jadeja (99). They were returning from the temple town Dakor. Kuvadva Road police said Jayendra, who was driving the car, could not see the truck as it did not have the parking lights on. The car crashed into the truck from behind as Jayendra could not apply the brake on time. The conversion of the Rajkot-Ahmedabad highway into a six-lane is on. There are several diversions on the stretch and many have become prone to accidents. Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Dec 24, 2022, 10:18 IST",Four people including two retired assistant sub-inspectors died when the car in which they were travelling collided with a truck parked on the road near Maliyasan on the outskirts of the city on Thursday night,"['Three persons including two women were killed as the car in which they were travelling collided with a tree in Balaghat district on Sunday morning', {'entities': [[0, 5, 'FATALITIES'], [24, 27, 'FATALITIES'], [28, 33, 'GENDER'], [53, 56, 'VEHICLE TYPE'], [139, 146, 'TIME']]}]"
723,1175,https://timesofindia.indiatimes.com/city/chandigarh/punjab-cop-trying-to-push-car-drowns-in-drain-it-got-stuck-in/articleshow/97113967.cms,"Mohali: An assistant sub-inspector (ASI) posted with Mohali police, Satbir Singh (49), died in a freak accident in Kurali on Tuesday night. He allegedly drowned in the slush of a roadside drain he had fallen into, when he was trying to remove a tyre of his car which had gotten stuck in it. Satbir is survived by his 49-years old wife, a 21-year-old daughter, and a 14-year-old son. Satbir was posted at Kurali police station. He is a resident of Lohgarh , Zirakpur . He was returning home from work when his car’s tyre got stuck in the drain. To free the car, he came out and try to pull out the tyre, but instead fell into drain, which was deep. Passers-by informed the police about the cop in the morning. He was declared brought dead to the hospital. Police don’t suspecty foul play. tnn Explore Your Financial Landscape with Personalized Credit Insights."," Jan 19, 2023, 08:31 IST","An assistant sub-inspector (ASI) posted with Mohali police, Satbir Singh (49), died in a freak accident in Kurali on Tuesday night","['Three men and a woman sustained severe injuries and five vehicles were damaged when a rashly driven sports utility vehicle rammed into them on Bannerghatta Road Sunday afternoon', {'entities': [[0, 5, 'FATALITIES'], [6, 9, 'GENDER'], [16, 21, 'GENDER'], [100, 122, 'VEHICLE TYPE'], [168, 177, 'TIME']]}]"
724,1176,https://timesofindia.indiatimes.com/city/mysuru/pm-narendra-modis-brother-prahlad-modi-and-his-family-members-injured-in-road-accident-near-mysuru/articleshow/96545689.cms,"MYSURU: Prime Minister Narendra Modi’s brother Prahlad Modi and his family members were injured in a road accident on National Highway 766 near Mysuru on Tuesday. The family was travelling to Bandipur from Bengaluru in an SUV when the accident occurred on the highway some 14km away from Mysuru city. There were five people in the vehicle, including a six-year-old boy. They have been shifted to JSS hospital in the city. Mysuru MP Pratap Simha said the accident took place near Kadakola around noon. The vehicle driver hit a road divider while negotiating a turn resulting in the road accident, Simha said. Prahlad Modi, his son and daughter-in-law suffered cuts and scratches while his grandson (6) suffered fractures in his left leg, said Simha. The BJP functionaries rushed to the hospital to enquire about their health and to make arrangements for their treatment. A police force has been stationed at the hospital. Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Dec 28, 2022, 14:57 IST",Prime Minister Narendra Modi’s brother Prahlad Modi and his family members were injured in a road accident on National Highway 766 near Mysuru on Tuesday,"['Eight members of a family from Phagi village in the outskirts of Jaipur were killed and one child injured when tyres of truck burst and the vehicle crashed into a car coming in the opposite direction near Ramnagar in Dudu on Jaipur-Ajmer highway on Thursday', {'entities': [[0, 5, 'FATALITIES'], [88, 91, 'INJURED'], [120, 125, 'VEHICLE TYPE'], [163, 166, 'VEHICLE TYPE']]}]"
725,1177,https://timesofindia.indiatimes.com/city/agra/eight-killed-40-injured-in-separate-accidents-in-up/articleshow/101470269.cms,"AGRA: Eight people were killed and at least 40 others injured in separate road accidents involving tractor-trolleys in Agra and Muzaffarnagar districts of Uttar Pradesh on Monday. In the first incident, five people were killed and 30 others injured in a collision between a car and a tractor-trolley on Agra-Delhi national highway under the jurisdiction of Farah police station of Mathura. According to police, the car rammed into the tractor-trolley from behind and overturned, killing three occupants inside, while one passenger of the trolley died on the spot. Another passenger of the trolley died during treatment. Those travelling in the Maruti Swift car were residents of Bharatpur district in Rajasthan and were on their way to visit an ailing relative in the Goverdhan locality. Meanwhile, 50 passengers on the trolley were part of a pilgrim turnout at Mathura on the occasion of Mudiya Mela which culminated on Guru Purnima on Monday. They were returning to Madhya Pradesh's Bhind district. SP City Martand Prakash Singh said, ""Due to the collision, the tractor-trolley fell into an off-road ditch. Over two dozen people who got injured in the accident were taken to the district hospital. Bodies were sent for autopsy and six critically-injured were referred to SN Medical College in Agra. Family members of the deceased were informed. So far, no complaint has been received."" The deceased pilgrims from Bhind were identified as Mukesh Kumar (34) and Gayadeen (63) while those from Bharatpur were identified as Rupesh Singh (45), his father Goverdhan Singh (65), and aunt Mukhtiyari (63). All the deceased come from a farming background, police said. In the second incident, three people died and nine persons were injured after a tractor-trolley, loaded with DJ equipment, was hit by a speeding dumper from behind on Delhi-Dehradun NH-58 in Muzaffarnagar. Those who died in the accident have been identified as labourers Rohit Singh (18), a resident of Ghaziabad, Anmol Kumar (27) from Meerut, and Ajay Kumar (22), a resident of Muzaffarnagar. The injured were shifted to the district hospital for treatment. SP Satyanarayan Parjapat said, ""An FIR has been registered under IPC section 304A against the accused driver, who was also injured in the accident."" Mansoorpur SHO Rojant Tyagi said, ""Those who got minor injuries were sent to their home after providing first-aid. The bodies were sent for autopsy and further investigation is on."" Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Jul 4, 2023, 06:41 IST",Eight people were killed and at least 40 others injured in separate road accidents involving tractor-trolleys in Agra and Muzaffarnagar districts of Uttar Pradesh on Monday,"['A 40-year-old woman, wife of a Delhi-based IAF (Indian Air Force) officer, died while three others were seriously injured in a road accident on the Yamuna expressway on Wednesday morning', {'entities': [[2, 13, 'AGE'], [14, 19, 'GENDER'], [21, 25, 'GENDER'], [86, 91, 'INJURED'], [179, 186, 'TIME']]}]"
726,1178,https://timesofindia.indiatimes.com/city/vijayawada/three-killed-five-injured-in-road-accident-near-andhra-pradeshs-kadiri/articleshow/103330465.cms,"TIRUPATI : Three people were killed and five others sustained injuries in a road accident near Kadiri in Andhra Pradesh's Sri Sathya Sai district on Sunday. According to police, a speeding car rammed into an autorickshaw on the national highway near Erradoddi in Kadiri mandal, earlier in the day. The deceased were identified as Chinna Swamy Naik, Chalapathy Naik and Bhaskar Naik (auto driver). Police registered a case and shifted the bodies for postmortem. Family members of the deceased alleged that reckless driving by car driver Rajaneesh Reddy led to the mishap. They demanded that police conduct a fair investigation and take action against the Reddy. Explore Your Financial Landscape with Personalized Credit Insights."," Sep 3, 2023, 20:16 IST",Three people were killed and five others sustained injuries in a road accident near Kadiri in Andhra Pradesh's Sri Sathya Sai district on Sunday,"['A man died after his car carrying illicit liquor bottles met with an accident in Chhawla on Monday', {'entities': [[2, 5, 'GENDER'], [21, 24, 'VEHICLE TYPE']]}]"
727,1179,https://timesofindia.indiatimes.com/city/dehradun/2-of-family-killed-in-road-accident/articleshow/101842810.cms,"NAINITAL: Two out of seven of a family lost their lives, while the five others sustained injuries after their car lost control and fell into a gorge near Ghatgarh in Nainital late on Saturday. The SDRF rushed the injured to the hospital. The deceased have been identified as Rahul Srivastava (27) and Rajeev Srivastava (25), while Akash (22), Premchand Srivastava (52), Aruna Srivastava (50), Shalu Srivastava (25), and Rahul's two-and-a-half-year-old daughter Mishti are undergoing treatment. Sub-inspector Manish Bhakuni who led the SDRF rescue team said, “The incident took place after Rahul lost control of the vehicle. We rescued five injured, two bodies were sent for autopsy. The family, from UP's Gorakhpur, were holidaying in Nainital.” Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Jul 18, 2023, 12:23 IST","Two out of seven of a family lost their lives, while the five others sustained injuries after their car lost control and fell into a gorge near Ghatgarh in Nainital late on Saturday","['Seven people were killed and four injured, after their car fell into the Sasan canal at Sasan area in Sambalpur district, while they were returning after attending a marriage function in the wee hours of Friday', {'entities': [[0, 5, 'FATALITIES'], [29, 33, 'INJURED'], [55, 58, 'VEHICLE TYPE'], [191, 194, 'TIME']]}]"
728,1181,https://timesofindia.indiatimes.com/city/ghaziabad/10-year-old-boy-crushed-to-death-by-truck-on-delhi-meerut-expressway/articleshow/105669106.cms,"GHAZIABAD: A 10-year-old boy jaywalking on the Delhi-Meerut Expressway was crushed to death by a truck near Sikroda in Ghaziabad on Friday morning. His body lay on the speedway for nearly 30 minutes and was spotted after four cars collided with each other as one of the drivers slowed down, seeing a person lying dead on the road. While none of the occupants was injured, the cars were damaged, and the pile-up led to a traffic jam on the expressway that was eased after the cars were towed away an hour later. Additional DCP (traffic) Ramanand Kushwaha said the boy, Samad, a resident of Sikroda, was accompanied by three minor friends. He had crossed the NH9 divider with one of them to reach the DME . The two boys were playing along the speedway when a truck knocked him down around 9am. While the truck driver drove away, the minors accompanying Samad also fled the spot, the police officer said. ""The body was lying by the side of DME for nearly 30 minutes. A car driver spotted a person lying on the road and slowed down to check on him when a second car, just behind it, rammed into it. Two more cars collided with each other one by one. A police team deputed on the expressway, rushed to the spot and found the body,"" Kushwaha said, adding that the body was sent for autopsy and the report is awaited. Samad's father Aarif said he had asked his son to skip school on the day. ""My niece is getting married on December 3, and I was planning to take him shopping today to buy new clothes and a pair of shoes,"" he said. Masuri SHO Naresh Singh, the police station under which the accident took place, said the boy's family was yet to submit a complaint. ""We are trying to identify the vehicle number and the driver from the CCTV footage,"" he said. From January 1 to November 31, a total of 63 accidents took place on DME and EPE, in which 51 people were killed and 45 injured. A total of 132 accidents took place during the same period last year in which 81 people were killed and 87 others injured. On Wednesday night, two youths were killed while another was injured after their bike collided with a truck on the DME near the Hawa Hawai restaurant Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Dec 2, 2023, 10:40 IST",A 10-year-old boy jaywalking on the Delhi-Meerut Expressway was crushed to death by a truck near Sikroda in Ghaziabad on Friday morning,"['The 24 hours preceding 9am on Tuesday saw five people killed in three road accidents on SG Road , with two accidents taking place on Monday night', {'entities': [[23, 26, 'TIME'], [42, 46, 'FATALITIES'], [140, 145, 'TIME']]}]"
729,1182,https://timesofindia.indiatimes.com/city/bengaluru/3-killed-as-8-cars-collide-on-bluru-mys-nh/articleshow/103944326.cms,"BENGALURU: Three persons, including two women, were killed, while three others sustained injuries in a pile-up involving eight vehicles, triggered by a head-on collision between an SUV and a car on the Bengaluru-Mysuru National Highway in Channapatna on Monday night. Eyewitnesses said the SUV, a Toyota Fortuner, heading towards Mysuru at a high speed, jumped the median and rammed into a Hyundai Santro coming from the opposite direction, at Devara Hosahalli junction, killing all three occupants in the car. The accident resulted in six more cars behind the Santro rear-ending each other. Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Sep 26, 2023, 07:18 IST","Three persons, including two women, were killed, while three others sustained injuries in a pile-up involving eight vehicles, triggered by a head-on collision between an SUV and a car on the Bengaluru-Mysuru National Highway in Channapatna on Monday night","['A Mercedes that was allegedly speeding rammed a milk tanker on the Delhi-Mumbai expressway in Nuh on Tuesday', {'entities': [[30, 38, 'REASON'], [53, 59, 'VEHICLE TYPE']]}]"
730,1183,https://timesofindia.indiatimes.com/city/agra/uttar-pradesh-drunk-driver-held-in-aligarh-for-ramming-car-into-wedding-guests-killing-minor/articleshow/95812239.cms,"AGRA: A 'drunk' driver was taken into custody in Uttar Pradesh's Aligarh district for allegedly ramming his car into people attending a wedding ceremony on Saturday night, police sources said, adding that an eight-year-old boy died in the incident. Meanwhile, 15 others sustained injuries. Police say the driver was under the influence of alcohol at the time of the accident. According to police sources, the guests at the wedding ceremony were standing outside a lodge on GT Road, in the Thana Bannadevi area of Aligarh, when the speeding car rammed into them. SP City, Kuldeep Singh Gunawat said around 1 am on Sunday, the Bannadevi police station received information that some wedding guests standing outside the lodge had been hit by a car. Police reached the spot and the driver of the vehicle was found, prima facie, to be drunk. Police seized the car and the driver was taken into custody,"" the SP said, adding that ""a case was registered under relevant sections against the accused."" An uncle of the victim said, ""About 15 guests were standing outside the lodge at the time when the speeding car hit them. My 8-year-old nephew Gullu was also among them. We rushed him to a hospital where he was declared dead."" Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Nov 28, 2022, 06:03 IST","A 'drunk' driver was taken into custody in Uttar Pradesh's Aligarh district for allegedly ramming his car into people attending a wedding ceremony on Saturday night, police sources said, adding that an eight-year-old boy died in the incident","['Three people were charred to death as a car crashed into a stranded truck due to dense fog on Bundelkhand Expressway in Hamirpur early on Thursday morning', {'entities': [[0, 5, 'FATALITIES'], [40, 43, 'VEHICLE TYPE'], [68, 73, 'VEHICLE TYPE'], [87, 90, 'REASON'], [147, 154, 'TIME']]}]"
731,1184,https://timesofindia.indiatimes.com/city/kolkata/1-killed-3-hurt-in-accidents/articleshow/101810334.cms,"Kolkata: A 54-year-old pedestrian, Babu Roy , was killed after being run over by a mini truck in Chitpur on Sunday. Roy had sustained massive head injuries. The truck was seized and the driver arrested. In three other accidents , biker Sujit Naskar (42), private car driver Sibaditya Sen Roy (54) and bus passenger Chand Ratan Sinha (55) were injured. Roy is admitted at SSKM with a severe leg injury. tnn Explore Your Financial Landscape with Personalized Credit Insights."," Jul 17, 2023, 08:11 IST","A 54-year-old pedestrian, Babu Roy , was killed after being run over by a mini truck in Chitpur on Sunday","['Five people died and nine others were injured after a speeding car crashed into a parked SUV on the Lucknow-Agra Expressway at Nasirpur In Uttar Pradesh’s Firozabad district on Tuesday, police said', {'entities': [[0, 4, 'FATALITIES'], [21, 25, 'INJURED'], [54, 62, 'REASON'], [63, 66, 'VEHICLE TYPE'], [89, 92, 'VEHICLE TYPE']]}]"
732,1185,https://timesofindia.indiatimes.com/city/hyderabad/2-sanitation-workers-dead-3-injured-after-being-hit-by-car-in-telangana/articleshow/96482491.cms,"SANGAREDDY: Two women sanitation workers died and three others were seriously injured after being hit by a speeding car in Medak district of Telangana on Saturday, police said. According to a senior police official, the incident happened in Medak town at 5 am when three sanitation workers of Medak Municipality were going to their office when the car ran over the trio and subsequently two women workers of a petrol pump. A 53-year-old woman municipal worker died on the spot while four women, who were injured in the incident, have been shifted to a hospital where another municipal worker aged 55 succumbed to her injuries, police said. One severely injured woman has been shifted to Hyderabad whereas two other women were undergoing treatment in a hospital in Medak, police said. A case was registered and the car driver was taken into custody while the vehicle has been seized, police added. (With inputs from agencies) Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Dec 24, 2022, 21:09 IST","Two women sanitation workers died and three others were seriously injured after being hit by a speeding car in Medak district of Telangana on Saturday, police said","['A Delhi Police sub-inspector was run over while he was on patrol duty on NH9 on Tuesday morning', {'entities': [[33, 41, 'REASON'], [88, 95, 'TIME']]}]"
733,1188,https://timesofindia.indiatimes.com/city/mumbai/chowpatty-death-cocktail-of-speed-brakes-and-rain/articleshow/101030163.cms,"MUMBAI: Akbar Khan (42), who died in a road accident at Girgaum Chowpatty on Wednesday morning after a speeding car driven by a minor rammed his bike, had told his wife he would be home in 10 minutes when she called at 5am. Half an hour later, when she called him again, she was told about the accident. Khan was out on Wednesday midnight to celebrate his 42nd birthday with friends. He had dinner with them and even cut a cake at midnight. TimesView Road safety measures and respect for traffic laws must be inculcated in all schoolchildren from an early age. That a minor could casually drive away with his father’s car and cause the death of someone is part of a larger societal problem. Parents need to counsel their children about the perils of underage driving and taking to the wheel without training. This accident underscores why parents must do this as soon as they bring home a vehicle. The 17-year-old boy, who was driving his father's car, came from Parel with a friend. Khan and his friend, Kiran (35), were returning around 5.30am from Marine Drive. As Khan was taking a right turn, the boy, who was coming at a high speed, applied brakes. ""Since it had rained in the night, the car skidded and it rammed the bike. The impact was so high that the victims were flung into the air and fell on the road. While Khan died on the spot, Kiran was admitted to JJ Hospital, where she died on Wednesday evening. The teenaged driver and his friend did not sustain any injury as the airbags opened when their car hit the bike. ""We have collected his (boy's) blood samples and sent it to the Forensic Science Laboratory at Kalina for examination to find out if he was drunk,"" an officer said. The police said the boy, who used to go cycling every morning, took the keys of the car while his father was asleep. He left home saying he was going cycling. He along with a friend came to Chowpatty, where the accident took place, said the police. The boy's father, a bank employee, had bought the car from another person last month and the car is yet to be transferred in his name, said an officer. ""We have submitted a report to the Child Welfare Committee,"" an officer said. The police booked the minor and his father under Section 304A (causing death by negligence), Section 279 (rash driving or riding on a public way) and Section 338 (causing grievous hurt by act endangering life or personal safety of others) of the IPC and invoked Section 181 (driving vehicles in contravention of Section 3 or Section 4) of the Motor Vehicle Act. The police recorded the father's statement and issued him a notice. He reportedly told the police that he had undergone a bypass surgery and that is why he could not transfer the car in his name. Relatives were mourning at Khan's residence near Grant Road. ""Khan had two sons, 17 and 15 years old. The elder one wanted to join the IATA course and his father had assured him that he would make all the arrangements for his fees,"" Nishat, Khan's sister in-law, said. Khan was in the scrap business. ""We learnt about the accident only after Khan's wife called him up again around 5.30am. Someone else picked up the call and informed them about the accident. We reached the spot and then went to JJ Hospital. After half an hour, we were told that Khan had passed away,"" Khan's niece, Tasleem, said. A relative of Kiran's said she worked in a printing company and her daughter had passed Class XII. Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Jun 16, 2023, 06:48 IST","Akbar Khan (42), who died in a road accident at Girgaum Chowpatty on Wednesday morning after a speeding car driven by a minor rammed his bike, had told his wife he would be home in 10 minutes when she called at 5am","['Two passengers and an auto driver were injured when the three-wheeler they were travelling in rammed into a moving bus — after being hit by a private car from the rear — around 10:15am on Wednesday on Biren Roy Road in Behala', {'entities': [[0, 3, 'INJURED'], [56, 69, 'VEHICLE TYPE'], [115, 118, 'VEHICLE TYPE'], [150, 153, 'VEHICLE TYPE'], [177, 184, 'TIME']]}]"
734,1189,https://timesofindia.indiatimes.com/city/delhi/2-girl-students-die-after-being-knocked-down-by-car-in-delhi/articleshow/96199507.cms,"NEW DELHI: Two students of class 9 died after being hit by a car while they were crossing the Rohtak Road here, police said on Tuesday. The car driver has been arrested, they said. The students, Vanshika Mishra and Manvi, were both aged 14 and studied in Sarvodaya Kanya Vidyalaya in Peeragarhi village, police said. According to police, the accident took place on Sunday when both the girls were going for tuition in Peeragarhi village around 4 pm. While they were crossing the Rohtak Road (Nangloi to Peeragarhi carriage way) at Metro Pillar no.294, they were hit by a car which was being driven by Arun Sharma, resident of Nangloi. Sharma along with his father Ravi was going to Karnal bypass to collect a water tank for hospital machines of Sant Onkar Singh Memorial Charitable Hospital, police said. The injured girls were taken to Pushpanjali Hospital and later referred to Balaji Action hospital where Manvi was declared dead and due to non-availability of ventilator, Mishra was hospitalised in Maharaja Agrasen Hospital. During the course of treatment, she also succumbed, a senior police officer said. The bodies have been handed over to their respective families after post-mortem, he said. Deputy commissioner of police (Outer) Harendra Kumar Singh said a case has been registered under section 279 (rash driving or riding on a public way), 337 (causing hurt by act endangering life or personal safety of others) and 304 (punishment for culpable homicide not amounting to murder) of the Indian Penal Code and the accused driver was arrested. The accused was not drunk at the time of the accident, the senior police officer said. After the death of Manvi, the SHO of Paschim Vihar met with the Pradhan and other members of the locality and condoled with the family of the deceased, police said. However, around 9.30 am on Monday, a group of nearly 300 people including children, female and male belonging to the deceased's locality started to move towards the residence of MLA Shri Raghuvinder Shaukin and arrived on a service road near Ring Road. They met the MLA and sought to know why the foot overbridge was not constructed even after assurance given by him five months ago. They also demanded that proper traffic signal light be installed at pillar no.294 with zebra crossing. Police said Mishra's father works as a peon with a chartered accountant while Manvi's father is a farmer and resides at his native place in Bijnor. Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Dec 13, 2022, 16:46 IST","Two students of class 9 died after being hit by a car while they were crossing the Rohtak Road here, police said on Tuesday","[""Five of a family, including a woman and two minors, were killed in a road accident in Jharkhand's Deoghar on Tuesday morning"", {'entities': [[0, 4, 'FATALITIES'], [30, 35, 'GENDER'], [117, 124, 'TIME']]}]"
735,1191,https://timesofindia.indiatimes.com/city/chandigarh/6-die-in-twin-mishaps-on-pb-highway/articleshow/103299445.cms,"BATHINDA : Six persons died in two separate road accidents in a span of a few hours on the Barnala-Ludhiana highway , police said on Friday. While two persons were killed late on Thursday when a container fell on their pick-up van after a collision, four people died when the car they were travelling in rammed into a loaded stationary tractor-trailer with no reflectors early on Friday. The pick-up van coming from the Ludhiana side collided with the truck near Sehjara village and the container fell on it. Heavy machinery had to be pressed into service to lift the container and retrieve the bodies. The second accident took place near Bhadalwad village, only a few kilometres away from Sehjara on the same highway, wherein four persons from Haryana’s Hisar on way to Ludhiana were killed. The police pulled the persons out of the car and took them to the Barnala civil hospital, where they were declared brought dead. The police haven’t disclosed the identity of the victims, but the oldest of them was 40 years old, and the youngest was 14. Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Sep 2, 2023, 09:52 IST","Six persons died in two separate road accidents in a span of a few hours on the Barnala-Ludhiana highway , police said on Friday","['Two bikers sustained minor injuries when an Ultadanga-bound car missed a traffic signal at Dum Dum Park crossing and rammed a stationary mini truck, which in turn hit the bikes on Friday afternoon', {'entities': [[0, 3, 'INJURED'], [60, 63, 'VEHICLE TYPE'], [142, 147, 'VEHICLE TYPE'], [171, 176, 'VEHICLE TYPE'], [187, 196, 'TIME']]}]"
